id,name_id,full_name,first_name,middle_name,last_name,gender,party_id,party_name,abbrv,office,b ,ward_pr_order,researcher ,note_fb,fb_url,note_ig,instagram_url,note_tw,twitter_url,note_tk,tiktok_url,note_yt,YouTube_url,note_li,LinkedIn_url,note_web,website,note_wiki,wikipedia_url,note_wa,wa_numbers,note_te,telegram,notes
pers_43629,fairlynne_dionis_jacobs,FAIRLYNNE DIONIS JACOBS,FAIRLYNNE,DIONIS,JACOBS,,pty_407,People'S Movement For Change,PMC,Metro Ward Candidate,JHB - City of Johannesburg,41,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43630,dolly_jacobeth_linah_ncube,DOLLY JACOBETH LINAH NCUBE,DOLLY,JACOBETH LINAH,NCUBE,,pty_407,People'S Movement For Change,PMC,Metro Ward Candidate,JHB - City of Johannesburg,42,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43631,neo_jeanette_mohlolo,NEO JEANETTE MOHLOLO,NEO,JEANETTE,MOHLOLO,,pty_407,People'S Movement For Change,PMC,Metro Ward Candidate,JHB - City of Johannesburg,43,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43632,bonakele_gladys_khumalo,BONAKELE GLADYS KHUMALO,BONAKELE,GLADYS,KHUMALO,,pty_407,People'S Movement For Change,PMC,Metro Ward Candidate,JHB - City of Johannesburg,44,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43633,mpho_kunene,MPHO KUNENE,MPHO,,KUNENE,,pty_407,People'S Movement For Change,PMC,Metro Ward Candidate,JHB - City of Johannesburg,45,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43634,tebogo_smphiwe_mnisi,TEBOGO SMPHIWE MNISI,TEBOGO,SMPHIWE,MNISI,,pty_407,People'S Movement For Change,PMC,Metro Ward Candidate,JHB - City of Johannesburg,46,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43635,anna_doreen_mposula,ANNA DOREEN MPOSULA,ANNA,DOREEN,MPOSULA,,pty_407,People'S Movement For Change,PMC,Metro Ward Candidate,JHB - City of Johannesburg,47,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43636,nthabiseng_seheri,NTHABISENG SEHERI,NTHABISENG,,SEHERI,,pty_407,People'S Movement For Change,PMC,Metro Ward Candidate,JHB - City of Johannesburg,48,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43637,morajuwa_annah_chautsane,MORAJUWA ANNAH CHAUTSANE,MORAJUWA,ANNAH,CHAUTSANE,,pty_407,People'S Movement For Change,PMC,Metro Ward Candidate,JHB - City of Johannesburg,49,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43638,mokganya_ronald_phooko,MOKGANYA RONALD PHOOKO,MOKGANYA,RONALD,PHOOKO,,pty_407,People'S Movement For Change,PMC,Metro Ward Candidate,JHB - City of Johannesburg,50,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43639,itumeleng_gladness_ralematha,ITUMELENG GLADNESS RALEMATHA,ITUMELENG,GLADNESS,RALEMATHA,,pty_407,People'S Movement For Change,PMC,Metro Ward Candidate,JHB - City of Johannesburg,51,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43640,ntsoaki_phillipine_magoba,NTSOAKI PHILLIPINE MAGOBA,NTSOAKI,PHILLIPINE,MAGOBA,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800012,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43641,eunice_nomvuselelo_myaleni,EUNICE NOMVUSELELO MYALENI,EUNICE,NOMVUSELELO,MYALENI,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800013,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43642,matseleng_elizabeth_ramasodi,MATSELENG ELIZABETH RAMASODI,MATSELENG,ELIZABETH,RAMASODI,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800014,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43643,xolani_albert_nkosi,XOLANI ALBERT NKOSI,XOLANI,ALBERT,NKOSI,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800016,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43644,philadelphia_mpho_malekutu,PHILADELPHIA MPHO MALEKUTU,PHILADELPHIA,MPHO,MALEKUTU,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800020,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43645,simphiwe_malefane,SIMPHIWE MALEFANE,SIMPHIWE,,MALEFANE,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800022,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43646,andile_ndhlangisa,ANDILE NDHLANGISA,ANDILE,,NDHLANGISA,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800025,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43647,mary_dlamini,MARY DLAMINI,MARY,,DLAMINI,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800026,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43648,nicoleen_portia_madi,NICOLEEN PORTIA MADI,NICOLEEN,PORTIA,MADI,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800029,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43649,thando_mogoai,THANDO MOGOAI,THANDO,,MOGOAI,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800030,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43650,caroline_motsilisi_moshoadiba,CAROLINE MOTSILISI MOSHOADIBA,CAROLINE,MOTSILISI,MOSHOADIBA,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800031,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43651,sifiso_mohale,SIFISO MOHALE,SIFISO,,MOHALE,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800034,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43652,rachel_philisile_thobela,RACHEL PHILISILE THOBELA,RACHEL,PHILISILE,THOBELA,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800037,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43653,milton_andile_mbuthuma,MILTON ANDILE MBUTHUMA,MILTON,ANDILE,MBUTHUMA,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800038,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43654,ayanda_kekana,AYANDA KEKANA,AYANDA,,KEKANA,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800041,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43655,james_mpho_mosoeu,JAMES MPHO MOSOEU,JAMES,MPHO,MOSOEU,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800042,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43656,mthunzi_theophilus_hadebe,MTHUNZI THEOPHILUS HADEBE,MTHUNZI,THEOPHILUS,HADEBE,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800043,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43657,sinazo_mapasa,SINAZO MAPASA,SINAZO,,MAPASA,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800044,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43658,gudani_ramalamula,GUDANI RAMALAMULA,GUDANI,,RAMALAMULA,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800045,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43659,moeketsi_isaac_sefoli,MOEKETSI ISAAC SEFOLI,MOEKETSI,ISAAC,SEFOLI,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800047,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43660,sibongile_nhlapo,SIBONGILE NHLAPO,SIBONGILE,,NHLAPO,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800048,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43661,dieketseng_josephine_mangadi,DIEKETSENG JOSEPHINE MANGADI,DIEKETSENG,JOSEPHINE,MANGADI,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800065,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43662,kegan_john_montiere,KEGAN JOHN MONTIERE,KEGAN,JOHN,MONTIERE,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800092,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43663,lana_lisa_du_toit,LANA LISA DU TOIT,LANA,LISA DU,TOIT,,pty_407,People'S Movement For Change,PMC,Metro PR Candidate,JHB - City of Johannesburg,79800118,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43664,judith_busisiwe_ngobeni,JUDITH BUSISIWE NGOBENI,JUDITH,BUSISIWE,NGOBENI,,pty_429,Pro South Africa,PSA,Metro Ward Candidate,JHB - City of Johannesburg,1,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43665,miranda_mpho_moholisa,MIRANDA MPHO MOHOLISA,MIRANDA,MPHO,MOHOLISA,,pty_429,Pro South Africa,PSA,Metro Ward Candidate,JHB - City of Johannesburg,2,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43666,bryon_ngubani,BRYON NGUBANI,BRYON,,NGUBANI,,pty_429,Pro South Africa,PSA,Metro Ward Candidate,JHB - City of Johannesburg,3,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43667,phindile_florence_nwandule,PHINDILE FLORENCE NWANDULE,PHINDILE,FLORENCE,NWANDULE,,pty_429,Pro South Africa,PSA,Metro Ward Candidate,JHB - City of Johannesburg,4,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43668,sipho_sydney_khuzwayo,SIPHO SYDNEY KHUZWAYO,SIPHO,SYDNEY,KHUZWAYO,,pty_429,Pro South Africa,PSA,Metro Ward Candidate,JHB - City of Johannesburg,5,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43669,charlotte_ntsime,CHARLOTTE NTSIME,CHARLOTTE,,NTSIME,,pty_429,Pro South Africa,PSA,Metro Ward Candidate,JHB - City of Johannesburg,6,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43670,dorothy_mantsetsa_mosia,DOROTHY MANTSETSA MOSIA,DOROTHY,MANTSETSA,MOSIA,,pty_429,Pro South Africa,PSA,Metro Ward Candidate,JHB - City of Johannesburg,7,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43671,rammusa_william_meleloe,RAMMUSA WILLIAM MELELOE,RAMMUSA,WILLIAM,MELELOE,,pty_445,Resident Development,RD,Metro PR Candidate,JHB - City of Johannesburg,79800113,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43672,lukhona_afika_mnguni,LUKHONA AFIKA MNGUNI,LUKHONA,AFIKA,MNGUNI,,pty_449,Rise Mzansi,RISE,Metro Ward Candidate,JHB - City of Johannesburg,1,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43673,belinda_belseck,BELINDA BELSECK,BELINDA,,BELSECK,,pty_449,Rise Mzansi,RISE,Metro Ward Candidate,JHB - City of Johannesburg,2,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43674,mpuse_elizabeth_mokone,MPUSE ELIZABETH MOKONE,MPUSE,ELIZABETH,MOKONE,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800001,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43675,palesa_mokholo,PALESA MOKHOLO,PALESA,,MOKHOLO,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800002,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43676,maxwell_setai,MAXWELL SETAI,MAXWELL,,SETAI,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800003,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43677,lindiwe_jacqueline_kubheka,LINDIWE JACQUELINE KUBHEKA,LINDIWE,JACQUELINE,KUBHEKA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800005,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43678,khululiwe_phakathi,KHULULIWE PHAKATHI,KHULULIWE,,PHAKATHI,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800006,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43679,precious_motsepe,PRECIOUS MOTSEPE,PRECIOUS,,MOTSEPE,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800007,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43680,mphonyana_zulphar_tibane,MPHONYANA ZULPHAR TIBANE,MPHONYANA,ZULPHAR,TIBANE,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800008,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43681,shakir_baker,SHAKIR BAKER,SHAKIR,,BAKER,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800009,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43682,bhekani_noughty_maluleke,BHEKANI NOUGHTY MALULEKE,BHEKANI,NOUGHTY,MALULEKE,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800012,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43683,vusumuzi_shabalala,VUSUMUZI SHABALALA,VUSUMUZI,,SHABALALA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800013,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43684,seneki_phelimon_manganye,SENEKI PHELIMON MANGANYE,SENEKI,PHELIMON,MANGANYE,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800014,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43685,simon_morgan_stanford,SIMON MORGAN STANFORD,SIMON,MORGAN,STANFORD,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800017,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43686,minah_rooskrans,MINAH ROOSKRANS,MINAH,,ROOSKRANS,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800018,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43687,rotondwa_tshishothi,ROTONDWA TSHISHOTHI,ROTONDWA,,TSHISHOTHI,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800022,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43688,betty_maditaba_motaung,BETTY MADITABA MOTAUNG,BETTY,MADITABA,MOTAUNG,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800023,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43689,andisa_nomsa_mirranda_mtyukata,ANDISA NOMSA MIRRANDA MTYUKATA,ANDISA,NOMSA MIRRANDA,MTYUKATA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800024,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43690,keagile_puseletso_nelly_mathobela,KEAGILE PUSELETSO NELLY MATHOBELA,KEAGILE,PUSELETSO NELLY,MATHOBELA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800032,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43691,carol_moipone_twala,CAROL MOIPONE TWALA,CAROL,MOIPONE,TWALA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800033,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43692,neo_tebogo_kedibone_moabi,NEO TEBOGO KEDIBONE MOABI,NEO,TEBOGO KEDIBONE,MOABI,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800036,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43693,mpho_moema,MPHO MOEMA,MPHO,,MOEMA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800038,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43694,lindiwe_joyce_ndobela,LINDIWE JOYCE NDOBELA,LINDIWE,JOYCE,NDOBELA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800039,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43695,chwayita_mdolo,CHWAYITA MDOLO,CHWAYITA,,MDOLO,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800040,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43696,vuyani_mgojo,VUYANI MGOJO,VUYANI,,MGOJO,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800041,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43697,linda_nkosi,LINDA NKOSI,LINDA,,NKOSI,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800042,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43698,lesego_kgaladi,LESEGO KGALADI,LESEGO,,KGALADI,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800043,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43699,precious_mlotshwa,PRECIOUS MLOTSHWA,PRECIOUS,,MLOTSHWA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800045,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43700,nomfundo_zinhle_mlotshwa,NOMFUNDO ZINHLE MLOTSHWA,NOMFUNDO,ZINHLE,MLOTSHWA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800046,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43701,maphefo_felicia_kotsedi,MAPHEFO FELICIA KOTSEDI,MAPHEFO,FELICIA,KOTSEDI,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800047,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43702,lebogang_maluleka,LEBOGANG MALULEKA,LEBOGANG,,MALULEKA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800048,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43703,jerry_ngwako,JERRY NGWAKO,JERRY,,NGWAKO,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800049,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43704,ntombikayise_nomakhomazi_mnweba,NTOMBIKAYISE NOMAKHOMAZI MNWEBA,NTOMBIKAYISE,NOMAKHOMAZI,MNWEBA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800050,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43705,muzomuhle_promise_thango,MUZOMUHLE PROMISE THANGO,MUZOMUHLE,PROMISE,THANGO,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800054,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43706,aziz_ally,AZIZ ALLY,AZIZ,,ALLY,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800055,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43707,louise_charlotte_basson,LOUISE CHARLOTTE BASSON,LOUISE,CHARLOTTE,BASSON,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800057,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43708,ahmed_iqbal_cajee,AHMED IQBAL CAJEE,AHMED,IQBAL,CAJEE,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800060,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43709,niel_james_meyer,NIEL JAMES MEYER,NIEL,JAMES,MEYER,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800065,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43710,yumna_beukes,YUMNA BEUKES,YUMNA,,BEUKES,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800066,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43711,ulinda_porshia_lotz,ULINDA PORSHIA LOTZ,ULINDA,PORSHIA,LOTZ,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800068,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43712,faadiel_ayob,FAADIEL AYOB,FAADIEL,,AYOB,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800069,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43713,craig_graham_farrel_morrison,CRAIG GRAHAM FARREL MORRISON,CRAIG,GRAHAM FARREL,MORRISON,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800070,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43714,simangele_makamu,SIMANGELE MAKAMU,SIMANGELE,,MAKAMU,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800071,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43715,keshav_bapoo,KESHAV BAPOO,KESHAV,,BAPOO,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800072,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43716,malik_dasoo,MALIK DASOO,MALIK,,DASOO,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800073,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43717,nhlanhla_moses_malisa,NHLANHLA MOSES MALISA,NHLANHLA,MOSES,MALISA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800075,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43718,mantwa_heather_masopa,MANTWA HEATHER MASOPA,MANTWA,HEATHER,MASOPA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800076,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43719,paki_marcus_setloboko,PAKI MARCUS SETLOBOKO,PAKI,MARCUS,SETLOBOKO,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800077,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43720,sandile_nathan_mkhize,SANDILE NATHAN MKHIZE,SANDILE,NATHAN,MKHIZE,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800084,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43721,tshaletseng_lepholletse,TSHALETSENG LEPHOLLETSE,TSHALETSENG,,LEPHOLLETSE,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800085,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43722,paulu_george_joubert,PAULU GEORGE JOUBERT,PAULU,GEORGE,JOUBERT,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800088,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43723,wame_manasse_shole,WAME MANASSE SHOLE,WAME,MANASSE,SHOLE,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800089,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43724,thabisa_amanda_hanise,THABISA AMANDA HANISE,THABISA,AMANDA,HANISE,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800090,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43725,tinyiko_karabo_ndobela,TINYIKO KARABO NDOBELA,TINYIKO,KARABO,NDOBELA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800091,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43726,moshinini_lawrence_manaka,MOSHININI LAWRENCE MANAKA,MOSHININI,LAWRENCE,MANAKA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800093,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43727,chipa_joseph_mlambu,CHIPA JOSEPH MLAMBU,CHIPA,JOSEPH,MLAMBU,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800096,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43728,ntombohlanga_mqushulu,NTOMBOHLANGA MQUSHULU,NTOMBOHLANGA,,MQUSHULU,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800097,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43729,chere_monaisa,CHERE MONAISA,CHERE,,MONAISA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800100,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43730,sivuyile_olwethu_mhaga,SIVUYILE OLWETHU MHAGA,SIVUYILE,OLWETHU,MHAGA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800101,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43731,robyn_stephanie_porteous,ROBYN STEPHANIE PORTEOUS,ROBYN,STEPHANIE,PORTEOUS,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800102,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43732,gladys_louisa_van_wyk,GLADYS LOUISA VAN WYK,GLADYS,LOUISA VAN,WYK,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800103,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43733,tobela_tapula,TOBELA TAPULA,TOBELA,,TAPULA,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800104,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43734,tankiso_pule_motaung,TANKISO PULE MOTAUNG,TANKISO,PULE,MOTAUNG,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800109,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
pers_43735,nomatter_itu_molepo,NOMATTER ITU MOLEPO,NOMATTER,ITU,MOLEPO,,pty_449,Rise Mzansi,RISE,Metro PR Candidate,JHB - City of Johannesburg,79800115,Jack Kgwale,,,,,,,,,,,,,,,,,,,,,
